mono_0000000101.png,28,1396
mono_0000000102.png,1,1327
mono_0000000103.png,11,1313
mono_0000000104.png,8,1312
mono_0000000105.png,20,1304
mono_0000000106.png,2,1288
mono_0000000107.png,1,1352
mono_0000000108.png,5,1299
mono_0000000109.png,21,1289
mono_0000000110.png,13,1329
mono_0000000111.png,34,1252
mono_0000000112.png,43,1298
mono_0000000113.png,61,1337
mono_0000000114.png,54,1320
mono_0000000115.png,31,1345
mono_0000000116.png,31,1311
mono_0000000117.png,47,1332
mono_0000000118.png,9,1204
mono_0000000119.png,1,1422
mono_0000000120.png,28,1212
mono_0000000121.png,26,1397
mono_0000000122.png,38,1383
mono_0000000123.png,34,1455
mono_0000000124.png,40,1459
mono_0000000125.png,223,1453
mono_0000000126.png,65,1476
mono_0000000127.png,56,1500
mono_0000000128.png,None,1478
mono_0000000129.png,None,1482
mono_0000000130.png,None,1476
mono_0000000131.png,None,None
mono_0000000132.png,None,None
mono_0000000133.png,254,None
mono_0000000134.png,176,None
mono_0000000135.png,68,None
mono_0000000136.png,162,None
mono_0000000137.png,168,None
mono_0000000138.png,187,None
mono_0000000139.png,584,None
mono_0000000140.png,578,None
mono_0000000141.png,575,979
mono_0000000142.png,190,None
mono_0000000143.png,86,None
mono_0000000144.png,33,None
mono_0000000145.png,12,1047
mono_0000000146.png,0,1295
mono_0000000147.png,37,1507
mono_0000000148.png,604,1599
mono_0000000149.png,577,1599
mono_0000000150.png,21,1599
mono_0000000151.png,None,1576
mono_0000000152.png,18,1591
mono_0000000153.png,7,1559
mono_0000000154.png,8,1559
mono_0000000155.png,0,1485
mono_0000000156.png,10,1578
mono_0000000157.png,4,1340
mono_0000000158.png,3,1506
mono_0000000159.png,4,1372
mono_0000000160.png,7,1465
mono_0000000161.png,93,1444
mono_0000000162.png,1,926
mono_0000000163.png,1,1554
mono_0000000164.png,1,None
mono_0000000165.png,29,None
mono_0000000166.png,6,None
mono_0000000167.png,106,None
mono_0000000168.png,9,912
mono_0000000169.png,12,None
mono_0000000170.png,3,None
mono_0000000171.png,26,None
mono_0000000172.png,41,None
mono_0000000173.png,62,None
mono_0000000174.png,3,951
mono_0000000175.png,155,1031
mono_0000000176.png,175,None
mono_0000000177.png,291,None
mono_0000000178.png,228,919
mono_0000000179.png,281,952
mono_0000000180.png,273,995
mono_0000000181.png,326,1018
mono_0000000182.png,420,1041
mono_0000000183.png,352,None
mono_0000000184.png,425,923
mono_0000000185.png,446,None
mono_0000000186.png,28,995
mono_0000000187.png,7,None
mono_0000000188.png,19,None
mono_0000000189.png,548,1181
mono_0000000190.png,15,None
mono_0000000191.png,0,None
mono_0000000192.png,80,None
mono_0000000193.png,20,None
mono_0000000194.png,266,1228
mono_0000000195.png,164,None
mono_0000000196.png,29,None
mono_0000000197.png,4,None
mono_0000000198.png,5,None
mono_0000000199.png,0,None
mono_0000000200.png,0,None
mono_0000000201.png,19,None
mono_0000000202.png,98,None
mono_0000000203.png,0,None
mono_0000000204.png,29,None
mono_0000000205.png,3,None
mono_0000000206.png,6,None
mono_0000000207.png,3,None
mono_0000000208.png,64,None
mono_0000000209.png,12,None
mono_0000000210.png,2,933
mono_0000000211.png,1,926
mono_0000000212.png,5,None
mono_0000000213.png,18,1075
mono_0000000214.png,98,None
mono_0000000215.png,346,944
mono_0000000216.png,448,904
mono_0000000217.png,331,944
mono_0000000218.png,302,1036
mono_0000000219.png,168,1167
mono_0000000220.png,481,1319
mono_0000000221.png,478,1113
mono_0000000222.png,516,1417
mono_0000000223.png,410,1431
mono_0000000224.png,346,1457
mono_0000000225.png,295,1315
mono_0000000226.png,506,1484
mono_0000000227.png,518,1412
mono_0000000228.png,480,1373
mono_0000000229.png,413,1353
mono_0000000230.png,343,1189
mono_0000000231.png,297,1496
mono_0000000232.png,466,1385
mono_0000000233.png,479,1394
mono_0000000234.png,439,1416
mono_0000000235.png,415,1203
mono_0000000236.png,321,1295
mono_0000000237.png,600,1493
mono_0000000238.png,499,1445
mono_0000000239.png,557,1499
mono_0000000240.png,463,1331
mono_0000000241.png,474,1475
mono_0000000242.png,418,1386
mono_0000000243.png,316,1336
mono_0000000244.png,304,1508
mono_0000000245.png,520,1353
mono_0000000246.png,526,1330
mono_0000000247.png,503,1503
mono_0000000248.png,444,1379
mono_0000000249.png,416,1383
mono_0000000250.png,333,1407
mono_0000000251.png,507,1507
mono_0000000252.png,555,1429
mono_0000000253.png,499,943
mono_0000000254.png,462,870
mono_0000000255.png,340,1183
mono_0000000256.png,276,1432
mono_0000000257.png,550,1450
mono_0000000258.png,525,1262
mono_0000000259.png,501,1412
mono_0000000260.png,None,921
mono_0000000261.png,589,959
mono_0000000262.png,323,1050
mono_0000000263.png,271,1408
mono_0000000264.png,530,1311
mono_0000000265.png,487,None
mono_0000000266.png,460,1372
mono_0000000267.png,441,898
mono_0000000268.png,326,935
mono_0000000269.png,377,1005
mono_0000000270.png,554,1156
mono_0000000271.png,516,None
mono_0000000272.png,447,None
mono_0000000273.png,393,None
mono_0000000274.png,300,932
mono_0000000275.png,225,978
mono_0000000276.png,223,1101
mono_0000000277.png,535,1106
mono_0000000278.png,516,None
mono_0000000279.png,481,None
mono_0000000280.png,446,None
mono_0000000281.png,316,923
mono_0000000282.png,582,990
mono_0000000283.png,158,1114
mono_0000000284.png,521,None
mono_0000000285.png,445,None
mono_0000000286.png,398,908
mono_0000000287.png,326,942
mono_0000000288.png,578,1125
mono_0000000289.png,560,1143
mono_0000000290.png,537,None
mono_0000000291.png,510,None
mono_0000000292.png,462,901
mono_0000000293.png,444,991
mono_0000000294.png,250,1220
mono_0000000295.png,593,1452
mono_0000000296.png,551,906
mono_0000000297.png,508,1412
mono_0000000298.png,409,1022
mono_0000000299.png,285,1317
mono_0000000300.png,552,1485
mono_0000000301.png,481,939
mono_0000000302.png,325,1069
mono_0000000303.png,584,1445
mono_0000000304.png,560,1443
mono_0000000305.png,456,966
mono_0000000306.png,280,1111
mono_0000000307.png,566,1421
mono_0000000308.png,544,1419
mono_0000000309.png,517,None
mono_0000000310.png,479,1485
mono_0000000311.png,361,1045
mono_0000000312.png,313,1357
mono_0000000313.png,561,1411
mono_0000000314.png,539,1418
mono_0000000315.png,463,932
mono_0000000316.png,414,909
mono_0000000317.png,311,1133
mono_0000000318.png,573,1356
mono_0000000319.png,None,1417
mono_0000000320.png,472,933
mono_0000000321.png,370,1040
mono_0000000322.png,342,1139
mono_0000000323.png,558,1411
mono_0000000324.png,514,None
mono_0000000325.png,451,1576
mono_0000000326.png,391,996
mono_0000000327.png,268,1183
mono_0000000328.png,550,1398
mono_0000000329.png,492,None
mono_0000000330.png,464,916
mono_0000000331.png,355,1042
mono_0000000332.png,263,1145
mono_0000000333.png,280,1327
mono_0000000334.png,562,1440
mono_0000000335.png,509,865
mono_0000000336.png,492,1081
mono_0000000337.png,452,926
mono_0000000338.png,288,1169
mono_0000000339.png,257,1393
mono_0000000340.png,548,1413
mono_0000000341.png,205,1417
mono_0000000342.png,477,915
mono_0000000343.png,432,953
mono_0000000344.png,265,1102
mono_0000000345.png,582,1261
mono_0000000346.png,569,1410
mono_0000000347.png,548,1417
mono_0000002050.png,506,941
mono_0000002051.png,356,1012
mono_0000002052.png,625,1049
mono_0000002053.png,545,1130
mono_0000002054.png,613,1226
mono_0000002055.png,525,984
mono_0000002056.png,401,1085
mono_0000002057.png,85,1308
mono_0000002058.png,17,1437
mono_0000002059.png,562,992
mono_0000002060.png,438,1097
mono_0000002061.png,20,1317
mono_0000002062.png,None,1037
mono_0000002063.png,564,1171
mono_0000002064.png,432,1405
mono_0000002065.png,420,None
mono_0000002066.png,606,None
mono_0000002067.png,557,927
mono_0000002068.png,470,998
mono_0000002069.png,367,1139
mono_0000002070.png,499,1428
mono_0000002071.png,537,919
mono_0000002072.png,456,969
mono_0000002073.png,305,1108
mono_0000002074.png,575,None
mono_0000002075.png,440,1394
mono_0000002076.png,476,920
mono_0000002077.png,331,999
mono_0000002078.png,305,1068
mono_0000002079.png,573,1339
mono_0000002080.png,563,1357
mono_0000002081.png,502,916
mono_0000002082.png,373,987
mono_0000002083.png,263,1053
mono_0000002084.png,264,1146
mono_0000002085.png,240,1273
mono_0000002086.png,536,1451
mono_0000002087.png,494,None
mono_0000002088.png,389,949
mono_0000002089.png,287,996
mono_0000002090.png,185,1170
mono_0000002091.png,444,1372
mono_0000002092.png,309,None
mono_0000002093.png,462,906
mono_0000002094.png,312,967
mono_0000002095.png,188,1110
mono_0000002096.png,175,1275
mono_0000002097.png,381,1372
mono_0000002098.png,483,None
mono_0000002099.png,372,943
mono_0000002100.png,269,981
mono_0000002101.png,168,1061
mono_0000002102.png,479,1427
mono_0000002103.png,480,None
mono_0000002104.png,409,929
mono_0000002105.png,371,979
mono_0000002106.png,262,1019
mono_0000002107.png,152,1096
mono_0000002108.png,418,1363
mono_0000002109.png,187,906
mono_0000002110.png,311,936
mono_0000002111.png,209,1020
mono_0000002112.png,195,1252
mono_0000002113.png,392,1355
mono_0000002114.png,455,910
mono_0000002115.png,401,937
mono_0000002116.png,190,1037
mono_0000002117.png,162,1130
mono_0000002118.png,443,1348
mono_0000002119.png,494,None
mono_0000002120.png,417,903
mono_0000002121.png,218,973
mono_0000002122.png,510,1021
mono_0000002123.png,543,1210
mono_0000002124.png,302,1438
mono_0000002125.png,419,None
mono_0000002126.png,234,956
mono_0000002127.png,178,1068
mono_0000002128.png,6,1172
mono_0000002129.png,509,1413
mono_0000002130.png,409,None
mono_0000002131.png,340,920
mono_0000002132.png,245,963
mono_0000002133.png,582,984
mono_0000002134.png,466,1138
mono_0000002135.png,414,1324
mono_0000002136.png,481,1380
mono_0000002137.png,454,1177
mono_0000002138.png,398,None
mono_0000002139.png,174,None
mono_0000002140.png,166,1110
mono_0000002141.png,None,None
mono_0000002142.png,None,None
mono_0000002143.png,None,None
mono_0000002144.png,None,None
mono_0000002145.png,None,None
mono_0000002146.png,None,None
mono_0000002147.png,9,None
mono_0000002148.png,None,936
mono_0000002149.png,None,1218
mono_0000002150.png,94,1236
mono_0000002151.png,45,1259
mono_0000002152.png,93,1098
mono_0000002153.png,121,1071
mono_0000002154.png,442,1095
mono_0000002155.png,306,1220
mono_0000002156.png,233,1222
mono_0000002157.png,231,1249
mono_0000002158.png,283,1403
mono_0000002159.png,243,1402
mono_0000002160.png,281,1451
mono_0000002161.png,97,1421
mono_0000002162.png,241,1410
mono_0000002163.png,268,1345
mono_0000002164.png,299,None
mono_0000002165.png,45,None
mono_0000002166.png,None,None
mono_0000002167.png,16,1066
mono_0000002168.png,None,None
mono_0000002169.png,None,1440
mono_0000002170.png,None,1055
mono_0000002171.png,None,1328
mono_0000002172.png,309,1599
mono_0000002173.png,557,1204
mono_0000002174.png,385,1431
mono_0000002175.png,147,1328
mono_0000002176.png,392,1215
mono_0000002177.png,519,1477
mono_0000002178.png,462,974
mono_0000002179.png,336,912
mono_0000002180.png,213,958
mono_0000002181.png,467,1077
mono_0000002182.png,388,1383
mono_0000002183.png,458,1380
mono_0000002184.png,362,900
mono_0000002185.png,147,985
mono_0000002186.png,146,1048
mono_0000002187.png,417,1303
mono_0000002188.png,471,1472
mono_0000002189.png,417,None
mono_0000002190.png,267,936
mono_0000002191.png,160,971
mono_0000002192.png,574,1105
mono_0000002193.png,542,1349
mono_0000002194.png,486,1443
mono_0000002195.png,387,931
mono_0000002196.png,198,1010
mono_0000002197.png,543,1177
mono_0000002198.png,549,1349
mono_0000002199.png,505,1445
mono_0000002200.png,466,None
mono_0000002201.png,414,928
mono_0000002202.png,240,1000
mono_0000002203.png,512,1101
mono_0000002204.png,554,1460
mono_0000002205.png,488,1471
mono_0000002206.png,456,None
mono_0000002207.png,294,971
mono_0000002208.png,520,1092
mono_0000002209.png,519,1324
mono_0000002210.png,534,1446
mono_0000002211.png,498,1471
mono_0000002212.png,417,909
mono_0000002213.png,221,975
mono_0000002214.png,25,1098
mono_0000002215.png,512,1205
mono_0000002216.png,343,1456
mono_0000002217.png,452,920
mono_0000002218.png,333,929
mono_0000002219.png,191,1092
mono_0000002220.png,413,1390
mono_0000002221.png,None,1376
mono_0000002222.png,None,None
mono_0000002223.png,None,972
mono_0000002224.png,None,None
mono_0000002225.png,None,1316
mono_0000002226.png,435,None
mono_0000002227.png,137,None
mono_0000002228.png,54,None
mono_0000002229.png,249,None
mono_0000002230.png,86,None
mono_0000002231.png,275,None
mono_0000002232.png,40,None
mono_0000002233.png,242,None
mono_0000002234.png,11,None
mono_0000002235.png,10,None
mono_0000002236.png,3,1209
mono_0000002237.png,2,1411
mono_0000002238.png,0,1134
mono_0000002239.png,82,1167
mono_0000002240.png,35,1007
mono_0000002241.png,386,1040
mono_0000002242.png,467,1154
mono_0000002243.png,396,None
mono_0000002244.png,263,883
mono_0000002245.png,156,None
mono_0000002246.png,37,959
mono_0000002247.png,543,1106
mono_0000002248.png,510,1295
mono_0000002249.png,469,1340
mono_0000002250.png,376,907
mono_0000002251.png,145,968
mono_0000002252.png,583,1018
mono_0000002253.png,388,1405
mono_0000002254.png,440,996
mono_0000002255.png,300,924
mono_0000002256.png,521,1021
mono_0000002257.png,552,1165
mono_0000002258.png,518,1483
mono_0000002259.png,481,1464
mono_0000002260.png,377,907
mono_0000002261.png,591,949
mono_0000002262.png,3,1080
mono_0000002263.png,8,1185
mono_0000002264.png,509,1474
mono_0000002265.png,440,None
mono_0000002266.png,296,924
mono_0000002267.png,634,1022
mono_0000002268.png,197,1096
mono_0000002269.png,512,1406
mono_0000002270.png,495,1440
mono_0000002271.png,411,1547
mono_0000002272.png,229,953
mono_0000002273.png,217,1082
mono_0000002274.png,560,1188
mono_0000002275.png,543,1362
mono_0000002276.png,486,1416
mono_0000002277.png,403,923
mono_0000002278.png,None,999
mono_0000002279.png,561,1181
mono_0000002280.png,526,1409
mono_0000002281.png,465,None
mono_0000002282.png,335,921
mono_0000002283.png,192,1057
mono_0000002284.png,203,1323
mono_0000002285.png,471,1457
mono_0000002286.png,528,1145
mono_0000002287.png,489,1287
mono_0000002288.png,446,1408
mono_0000002289.png,378,None
mono_0000002290.png,497,1004
mono_0000002291.png,521,1239
mono_0000002292.png,519,1392
mono_0000002293.png,449,None
mono_0000002294.png,314,932
mono_0000002295.png,573,1016
mono_0000002296.png,522,1383
mono_0000002297.png,493,None
mono_0000002298.png,412,None
mono_0000002299.png,340,1543
mono_0000002300.png,229,952
mono_0000002301.png,572,1054
mono_0000002302.png,557,1147
mono_0000002303.png,516,1445
mono_0000002304.png,489,1555
mono_0000002305.png,393,911
mono_0000002306.png,220,1000
mono_0000002307.png,340,1517
mono_0000002308.png,240,1134
mono_0000002309.png,75,1249
mono_0000002310.png,528,1472
mono_0000002311.png,443,1420
mono_0000002312.png,282,1429
mono_0000002313.png,243,977
mono_0000002314.png,26,1091
mono_0000002315.png,515,1379
mono_0000002316.png,491,1345
mono_0000002317.png,449,1358
mono_0000002318.png,386,1316
mono_0000002319.png,307,None
mono_0000002320.png,221,937
mono_0000002321.png,217,987
mono_0000002322.png,162,1042
mono_0000002323.png,501,1293
mono_0000002324.png,458,None
mono_0000002325.png,406,None
mono_0000002326.png,232,905
mono_0000002327.png,501,992
mono_0000002328.png,414,1170
mono_0000002329.png,428,1462
mono_0000002330.png,260,927
mono_0000002331.png,314,933
mono_0000002332.png,615,994
mono_0000002333.png,631,1139
mono_0000002334.png,444,1276
mono_0000002335.png,590,901
mono_0000002336.png,None,1441
mono_0000002337.png,580,1019
mono_0000002338.png,537,1182
mono_0000002339.png,494,933
mono_0000002340.png,350,987
mono_0000002341.png,320,1080
mono_0000002342.png,574,1296
mono_0000002343.png,None,1463
mono_0000002344.png,24,None
mono_0000002345.png,456,951
mono_0000002346.png,372,938
mono_0000002347.png,311,997
mono_0000002348.png,10,1046
mono_0000002349.png,46,1115
mono_0000002350.png,521,1413
mono_0000002351.png,496,997
mono_0000002352.png,392,1084
mono_0000002353.png,334,925
mono_0000002354.png,20,998
mono_0000002355.png,520,1123
mono_0000002356.png,466,None
mono_0000002357.png,355,None
mono_0000002358.png,203,929
mono_0000002359.png,212,970
mono_0000002360.png,11,1022
mono_0000002361.png,518,1102
mono_0000002362.png,508,1222
mono_0000002363.png,109,902
mono_0000002364.png,373,None
mono_0000002365.png,360,None
mono_0000002366.png,135,906
mono_0000002367.png,139,996
mono_0000002368.png,477,1177
mono_0000002369.png,404,1204
mono_0000002370.png,346,None
mono_0000002371.png,169,None
mono_0000002372.png,174,None
mono_0000002373.png,4,1020
mono_0000002374.png,509,1220
mono_0000002375.png,439,None
